Date,Age,Gender,Marital_Status,Num_Children,Employment_Status,Monthly_Household_Income,Had_Health_Insurance,Insurance_Cover,Last_Hospital_Visit_Months,Had_Health_Insurance_During_Last_Visit,Had_Routine_Checkup,Checkup_Interval_Years,Had_Cancer_Screening,Cancer_Screening_Interval_Years
07/07/2023,18-30,Male,Single,0,Unemployed,0-9999,No,,3,No,No,,No,
07/07/2023,18-30,Male,Single,0,Unemployed,0-9999,No,,9,No,No,,No,
07/07/2023,31-40,Male,Married,2,Self-employed,20001-30000,Yes,NHIF ,15,Yes,No,,No,
07/07/2023,31-40,Female,Married,3,Employed,10001-20000,Yes,NHIF ,6,Yes,No,,No,
07/07/2023,31-40,Female,Married,2,Employed,20001-30000,Yes,NHIF ,9,Yes,No,,No,
07/07/2023,31-40,Male,Married,3,Self-employed,30001-40000,Yes,Jubilee ,4,Yes,Yes,2,No,
07/07/2023,18-30,Female,Single,1,Unemployed,0-9999,No,,6,No,No,,No,
07/07/2023,31-40,Female,Married,3,Unemployed,20001-30000,Yes,NHIF ,6,Yes,No,,No,
07/07/2023,18-30,Female,Single,0,Employed,10001-20000,No,,6,No,No,,No,
07/07/2023,18-30,Female,Single,0,Unemployed,0-9999,No,,12,No,No,,No,
07/07/2023,18-30,Male,Single,0,Unemployed,0-9999,No,,2,No,No,,No,
07/07/2023,31-40,Female,Married,2,Unemployed,10001-20000,No,,1,No,No,,No,
07/07/2023,41-50,Male,Married,3,Self-employed,20001-30000,No,,5,No,No,,No,
07/07/2023,18-30,Female,Married,,Unemployed,0-9999,No,,2,No,No,,No,
07/07/2023,31-40,Male,Single,2,Unemployed,0-9999,No,,3,No,No,,No,
07/07/2023,18-30,Female,Single,0,Unemployed,10001-20000,No,,5,No,No,,No,
07/07/2023,18-30,Female,Single,2,Unemployed,0-9999,No,,5,No,No,,No,
07/07/2023,31-40,Female,Married,3,Self-employed,20001-30000,No,,5,No,No,,No,
07/07/2023,18-30,Female,Single,2,Unemployed,0-9999,No,,2,No,No,,No,
07/07/2023,18-30,Male,Single,0,Unemployed,0-9999,No,,2,No,No,,No,
07/07/2023,31-40,Male,Married,3,Self-employed,40001-50000,Yes,NHIF ,4,Yes,No,,Yes,4+
07/07/2023,18-30,Male,Single,,Unemployed,0-9999,No,,5,No,No,,Yes,1
07/07/2023,18-30,Male,Single,,Unemployed,0-9999,No,,5,No,No,,No,
07/07/2023,31-40,Female,Married,3,Employed,20001-30000,Yes,NHIF ,2,Yes,No,,Yes,1
07/07/2023,31-40,Female,Married,4,Self-employed,20001-30000,Yes,NHIF ,5,No,No,,Yes,
07/07/2023,51-60,Male,Married,7,Unemployed,0-9999,No,,2,No,No,,Yes,4+
07/07/2023,31-40,Male,Married,4,Unemployed,20001-30000,No,,7,No,Yes,1,Yes,2
07/07/2023,18-30,Female,Single,1,Unemployed,0-9999,No,,4,No,No,,No,
07/07/2023,31-40,Male,Married,22,Employed,50001+,Yes,Britam ,28,Yes,No,,Yes,2
07/07/2023,18-30,Male,Married,1,Unemployed,0-9999,No,No,8,No,No,,No,
07/07/2023,41-50,Male,Married,4,Self-employed,20001-30000,No,,13,No,No,,No,
07/07/2023,31-40,Male,Married,3,Self-employed,20001-30000,No,,22,No,No,,No,
07/07/2023,51-60,Female,Married,3,Employed,40001-50000,Yes,NHIF,8,Yes,Yes,4+,Yes,4+
07/07/2023,41-50,Female,Married,3,Self-employed,20001-30000,No,,23,No,Yes,4+,No,
07/07/2023,31-40,Male,Divorced,2,Self-employed,10001-20000,No,,21,No,No,,No,
07/07/2023,41-50,Male,Married,1,Employed,10001-20000,Yes,NHIF,30,No,No,,No,
07/07/2023,18-30,Male,Single,,Unemployed,0-9999,No,,21,No,No,,No,
07/07/2023,51-60,Female,Single,4,Unemployed,10001-20000,No,,21,No,No,,No,
07/07/2023,31-40,Female,Single,2,Self-employed,10001-20000,Yes,NHIF,12,Yes,Yes,2,Yes,3
07/07/2023,51-60,Female,Married,5,Self-employed,20001-30000,No,,13,No,Yes,4+,No,
07/07/2023,41-50,Female,Single,,Unemployed,0-9999,No,,,No,No,,No,
07/07/2023,31-40,Male,Single,,Employed,10001-20000,Yes,Nhif,6,Yes,No,,No,
07/07/2023,18-30,Female,Single,,Unemployed,0-9999,No,,2,No,No,,No,
07/07/2023,31-40,Male,Single,,Unemployed,0-9999,Yes,Nhif,12,No,No,,No,
07/07/2023,31-40,Male,Married,2,Self-employed,40001-50000,Yes,Nhif,6,No,No,,No,
07/07/2023,18-30,Male,Single,,Unemployed,0-9999,Yes,Nhif,9,No,No,,No,
07/07/2023,18-30,Male,Single,,Unemployed,0-9999,Yes,Nhif,2,No,No,,No,
07/07/2023,18-30,Female,Married,,Unemployed,0-9999,Yes,Nhif,8,No,No,,No,
07/07/2023,31-40,Female,Married,3,Self-employed,20001-30000,Yes,Nhif,3,No,No,,No,
07/07/2023,18-30,Male,Single,,Unemployed,0-9999,Yes,"Nhif
",18,No,No,,No,
07/07/2023,31-40,Female,Single,0,Unemployed,10001-20000,No,,4,No,No,,No,
07/07/2023,41-50,Male,Divorced,1,Employed,10001-20000,Yes,NHIF ,2,No,No,,No,
07/07/2023,31-40,Female,Divorced,3,Self-employed,10001-20000,Yes,NHIF ,5,Yes,No,,No,
07/07/2023,18-30,Female,Single,1,Self-employed,20001-30000,Yes,NHIF ,8,Yes,Yes,1,No,
07/07/2023,18-30,Female,Single,0,Unemployed,10001-20000,No,,19,No,No,,No,
07/07/2023,41-50,Female,Divorced,2,Self-employed,20001-30000,Yes,NHIF ,5,Yes,No,,No,
07/07/2023,41-50,Male,Married,4,Employed,20001-30000,Yes,NHIF ,20,Yes,No,,No,
07/07/2023,18-30,Male,Single,0,Employed,10001-20000,No,,11,No,No,,No,
07/07/2023,41-50,Female,Married,3,Self-employed,20001-30000,Yes,NHIF ,6,No,No,,No,
07/07/2023,18-30,Male,Single,0,Employed,10001-20000,Yes,NHIF ,7,No,No,,No,
07/07/2023,41-50,Female,Married,4,Self-employed,20001-30000,Yes,NHIF,3,Yes,Yes,3,Yes,1
07/07/2023,18-30,Female,Single,,Unemployed,0-9999,Yes,JUBILEE INSURANCE COMPANY,1,Yes,Yes,1,Yes,1
07/07/2023,31-40,Male,Married,1,Employed,40001-50000,Yes,CITAM PLC ,1,Yes,Yes,1,Yes,1
07/07/2023,51-60,Male,Married,4,Employed,50001+,Yes,NHIF,1,Yes,Yes,1,Yes,1
07/07/2023,18-30,Female,Single,,Unemployed,0-9999,Yes,NHIF,3,No,No,,No,
07/07/2023,31-40,Male,Married,3,Employed,20001-30000,Yes,JUBILEE INSURANCE,2,Yes,No,,Yes,1
07/07/2023,31-40,Male,Single,,Employed,10001-20000,Yes,NHIF,1,No,Yes,2,No,
07/07/2023,31-40,Female,Married,5,Employed,10001-20000,Yes,NHIF,1,Yes,No,,Yes,2
07/07/2023,18-30,Female,Single,,Unemployed,0-9999,Yes,NHIF,3,No,No,,Yes,3
07/07/2023,41-50,Male,Married,7,Self-employed,40001-50000,Yes,JUBILEE INSURANCE COMPANY LTD,5,Yes,No,,Yes,1
07/07/2023,18-30,Female,Married,2,Unemployed,,No,,5,No,No,,No,
07/07/2023,18-30,Male,Divorced,1,Unemployed,,Yes,NHIF,6,No,Yes,1,Yes,1
07/07/2023,41-50,Female,Married,4,Unemployed,,Yes,NHIF ,3,No,Yes,4+,Yes,4+
07/07/2023,31-40,Female,Married,3,Unemployed,0-9999,Yes,NHIF,5,Yes,Yes,4+,Yes,4+
07/07/2023,31-40,Male,Married,3,Self-employed,0-9999,No,,8,No,No,,Yes,1
07/07/2023,18-30,Male,Single,0,Unemployed,,No,,9,No,No,,No,
07/07/2023,51-60,Male,Married,1,Self-employed,50001+,Yes,NHIF,9,Yes,Yes,2,No,
07/07/2023,60+,Male,Divorced,1,Employed,40001-50000,Yes,NHIF,8,No,No,,No,
07/07/2023,60+,Female,Married,2,Employed,50001+,Yes,NHIF,3,Yes,Yes,2,Yes,3
07/07/2023,51-60,Female,Married,3,Unemployed,,Yes,JUBILEE,3,Yes,Yes,2,Yes,3
07/07/2023,41-50,Female,Married,4,Employed,50001+,Yes,NHIF,9,No,Yes,3,Yes,4+
07/07/2023,18-30,Female,Single,0,Unemployed,,No,,3,No,No,,Yes,3
07/07/2023,31-40,Female,Married,3,Employed,20001-30000,No,,8,No,Yes,3,Yes,4+
07/07/2023,41-50,Male,Married,2,Employed,50001+,No,,12,No,Yes,3,Yes,3
07/07/2023,31-40,Male,Married,3,Employed,40001-50000,Yes,MHIF,3,Yes,Yes,3,No,
07/07/2023,31-40,Male,Single,,Employed,0-9999,Yes,NHIF ,2,Yes,No,,No,
07/07/2023,18-30,Male,Married,1,Self-employed,20001-30000,Yes,MADISON ,4,Yes,No,,Yes,4+
07/07/2023,31-40,Male,Married,1,Employed,10001-20000,Yes,NHIF ,,Yes,Yes,3,No,
07/07/2023,41-50,Male,Married,1,Employed,10001-20000,Yes,NHIF ,2,Yes,No,,No,
07/07/2023,31-40,Female,Married,1,Unemployed,10001-20000,No,,,No,No,,No,
07/07/2023,41-50,Male,Married,1,Employed,0-9999,Yes,MADISON ,3,Yes,No,,No,
07/07/2023,31-40,Female,Married,2,Employed,10001-20000,Yes,NHIF ,2,Yes,No,,No,
07/07/2023,31-40,Female,Married,1,Employed,0-9999,Yes,NHIF ,,Yes,No,,No,
07/07/2023,31-40,Female,Single,,Employed,10001-20000,Yes,NHIF ,3,Yes,No,,No,
07/07/2023,41-50,Female,Married,2,Employed,10001-20000,Yes,NHIF ,2,Yes,No,,Yes,4+
08/07/2023,18-30,Female,Single,,Unemployed,,No,,9,No,No,,Yes,4+
08/07/2023,31-40,Male,Married,2,Self-employed,0-9999,No,,12,No,No,,Yes,2
08/07/2023,60+,Male,Divorced,6,Unemployed,0-9999,Yes,NHIF,5,No,Yes,4+,Yes,4+
08/07/2023,31-40,Male,Married,3,Employed,10001-20000,Yes,NHIF,6,Yes,Yes,1,Yes,1
08/07/2023,18-30,Male,Married,2,Employed,10001-20000,Yes,NHIF,5,Yes,Yes,3,Yes,4+
08/07/2023,18-30,Female,Single,,Unemployed,0-9999,No,,3,Yes,No,,Yes,1
08/07/2023,18-30,Female,Married,2,Self-employed,0-9999,No,,8,Yes,Yes,2,Yes,2
08/07/2023,18-30,Male,Single,,Unemployed,,No,,7,Yes,No,,Yes,4+
08/07/2023,31-40,Female,Married,4,Employed,10001-20000,Yes,NHIF,7,No,No,,Yes,2
08/07/2023,31-40,Female,Single,,Unemployed,0-9999,Yes,NHIF,3,Yes,No,,No,
08/07/2023,18-30,Male,Married,2,Employed,20001-30000,Yes,Nhif,6,Yes,Yes,3,Yes,4+
08/07/2023,31-40,Female,Married,2,Unemployed,0-9999,No,,5,No,No,,No,4+
08/07/2023,31-40,Female,Divorced,1,Employed,40001-50000,Yes,Nssf,5,Yes,Yes,3,No,
08/07/2023,51-60,Female,Single,2,Self-employed,20001-30000,Yes,Nhif,6,Yes,Yes,2,Yes,4+
08/07/2023,41-50,Female,Married,5,Employed,20001-30000,Yes,Nhif,8,Yes,Yes,2,No,
08/07/2023,31-40,Male,Married,1,Employed,50001+,Yes,Nhif,12,Yes,Yes,2,No,
08/07/2023,51-60,Male,Married,12,Employed,10001-20000,Yes,Nhif,23,Yes,Yes,3,Yes,4+
08/07/2023,41-50,Male,Divorced,2,Unemployed,0-9999,Yes,Nssf,2,Yes,Yes,2,No,
08/07/2023,51-60,Male,Married,3,Self-employed,50001+,Yes,Nhif,5,Yes,Yes,3,No,
08/07/2023,31-40,Male,Single,0,Employed,40001-50000,No,,5,No,Yes,3,No,
08/07/2023,31-40,Female,Married,3,Self-employed,50001+,Yes,Nssf,15,Yes,Yes,3,No,
08/07/2023,18-30,Female,Married,5,Unemployed,20001-30000,No,,5,No,Yes,3,Yes,4+
08/07/2023,41-50,Male,Married,3,Employed,40001-50000,Yes,Nhif,6,Yes,Yes,4+,No,
08/07/2023,41-50,Female,Divorced,2,Self-employed,50001+,Yes,Nhif,5,Yes,No,,No,
08/07/2023,31-40,Female,Married,2,Unemployed,0-9999,No,,6,No,No,,No,
08/07/2023,60+,Female,Married,8,Unemployed,0-9999,No,,2,No,Yes,2,Yes,3
08/07/2023,51-60,Male,Married,12,Employed,10001-20000,Yes,Nssf,2,Yes,Yes,2,No,
08/07/2023,41-50,Female,Divorced,0,Self-employed,40001-50000,Yes,Nssf,6,Yes,No,,No,
08/07/2023,31-40,Male,Married,1,Unemployed,10001-20000,Yes,Nhif,8,No,No,,No,
08/07/2023,41-50,Male,Divorced,0,Employed,40001-50000,No,,23,No,Yes,2,No,
08/07/2023,51-60,Female,Married,2,Self-employed,20001-30000,Yes,Nhif,6,Yes,Yes,3,No,
09/07/2023,18-30,Male,Single,,Unemployed,,No,,6,No,No,,No,
09/07/2023,31-40,Female,Married,3,Employed,10001-20000,Yes,NHIF,9,No,Yes,2,Yes,2
09/07/2023,41-50,Male,Married,2,Unemployed,,No,,5,Yes,Yes,3,Yes,3
09/07/2023,18-30,Male,Married,2,Employed,10001-20000,Yes,NHIF ,3,No,Yes,1,Yes,1
09/07/2023,31-40,Female,Divorced,3,Self-employed,10001-20000,Yes,NHIF ,2,Yes,Yes,4+,Yes,4+
09/07/2023,41-50,Female,Married,2,Employed,10001-20000,Yes,NHIF ,15,Yes,Yes,1,Yes,1
09/07/2023,18-30,Female,Single,,Unemployed,,No,,11,Yes,Yes,3,Yes,3
09/07/2023,31-40,Female,Married,4,Unemployed,0-9999,Yes,NHIF ,3,No,No,,Yes,1
09/07/2023,41-50,Female,Married,4,Self-employed,10001-20000,Yes,NHIF ,7,Yes,No,,Yes,1
09/07/2023,60+,Male,Divorced,6,Unemployed,,Yes,NHIF ,8,No,No,,Yes,4+
09/07/2023,18-30,Male,Married,1,Employed,0-9999,Yes,NHIF ,3,Yes,Yes,2,Yes,2
09/07/2023,60+,Male,Married,5,Self-employed,10001-20000,Yes,NHIF,9,No,Yes,4+,Yes,4+
09/07/2023,31-40,Female,Married,3,Self-employed,0-9999,Yes,NHIF ,2,No,Yes,1,Yes,1
09/07/2023,18-30,Female,Single,,Unemployed,0-9999,No,,5,Yes,Yes,2,Yes,2
09/07/2023,18-30,Male,Married,1,Employed,10001-20000,Yes,NHIF,3,Yes,Yes,1,No,
09/07/2023,41-50,Male,Married,5,Employed,0-9999,No,,1,No,No,,Yes,4+
09/07/2023,51-60,Female,Divorced,5,Self-employed,10001-20000,Yes,NHIF ,4,No,Yes,4+,Yes,4+
09/07/2023,31-40,Male,Married,2,Employed,0-9999,Yes,NHIF,3,No,Yes,4+,Yes,4+
09/07/2023,31-40,Female,Married,3,Employed,0-9999,No,,3,Yes,Yes,4+,Yes,4+
09/07/2023,31-40,Female,Divorced,3,Self-employed,0-9999,Yes,NHIF,7,No,No,,Yes,4+
09/07/2023,31-40,Male,Married,2,Employed,20001-30000,Yes,NHIF ,6,Yes,No,,No,
09/07/2023,41-50,Female,Married,2,Self-employed,40001-50000,No,,9,No,Yes,2,No,
09/07/2023,51-60,Male,Divorced,3,Employed,40001-50000,Yes,APA insurance ,5,Yes,Yes,4+,No,
09/07/2023,60+,Female,Divorced,4,Employed,50001+,No,,10,No,Yes,3,Yes,4+
09/07/2023,18-30,Male,Married,3,Employed,20001-30000,Yes,CIC insurance ,12,Yes,Yes,1,No,
09/07/2023,31-40,Female,Married,3,Employed,40001-50000,No,,4,No,No,,No,
09/07/2023,18-30,Male,Single,0,Employed,40001-50000,Yes,APA ,13,No,No,,No,
09/07/2023,31-40,Female,Married,1,Self-employed,50001+,Yes,NHIF ,4,No,No,,No,
09/07/2023,51-60,Male,Married,4,Self-employed,40001-50000,No,,6,No,Yes,4+,No,
09/07/2023,41-50,Female,Married,3,Employed,50001+,No,,8,No,Yes,3,No,
09/07/2023,60+,Female,Married,5,Unemployed,0-9999,Yes,NHIF ,4,Yes,Yes,3,Yes,2
09/07/2023,31-40,Male,Married,2,Self-employed,40001-50000,Yes,CIC ,10,Yes,No,,No,
09/07/2023,18-30,Female,Married,1,Employed,10001-20000,No,,8,No,No,,No,
09/07/2023,41-50,Male,Married,3,Employed,40001-50000,Yes,APA insurance ,6,Yes,Yes,4+,No,
09/07/2023,51-60,Female,Divorced,4,Employed,40001-50000,Yes,NHIF ,5,Yes,No,,No,
09/07/2023,18-30,Female,Single,0,Employed,20001-30000,No,,2,No,No,,No,
09/07/2023,31-40,Female,Married,2,Employed,40001-50000,Yes,APA insurance ,3,Yes,No,,No,
09/07/2023,41-50,Male,Married,3,Self-employed,50001+,No,,9,No,No,,No,
09/07/2023,51-60,Female,Married,3,Self-employed,20001-30000,No,,10,No,Yes,3,No,
09/07/2023,60+,Female,Married,5,Employed,50001+,Yes,NHIF ,5,Yes,Yes,4+,No,
09/07/2023,41-50,Male,Married,3,Employed,40001-50000,Yes,Directline insurance ,4,Yes,Yes,2,No,
09/07/2023,51-60,Female,Married,4,Employed,20001-30000,No,,9,No,No,,No,
09/07/2023,60+,Female,Married,5,Unemployed,0-9999,No,,6,No,No,,No,
09/07/2023,18-30,Male,Single,1,Employed,50001+,Yes,CIC insurance ,2,Yes,Yes,3,No,
09/07/2023,31-40,Female,Single,1,Employed,20001-30000,No,,8,No,No,,No,
09/07/2023,18-30,Female,Single,0,Employed,40001-50000,No,,6,No,Yes,4+,No,
09/07/2023,31-40,Male,Married,2,Self-employed,40001-50000,Yes,NHIF ,7,Yes,No,,No,
09/07/2023,41-50,Female,Married,4,Self-employed,50001+,No,,2,No,No,,No,
09/07/2023,51-60,Female,Married,3,Employed,50001+,Yes,APA insurance ,3,Yes,Yes,2,Yes,2
09/07/2023,60+,Female,Divorced,4,Self-employed,40001-50000,Yes,CIC insurance ,4,Yes,Yes,4+,Yes,4+
10/07/2023,41-50,Male,Married,8,Self-employed,30001-40000,No,,36,No,No,,No,
10/07/2023,18-30,Female,Single,0,Employed,10001-20000,Yes,NHIF ,3,No,Yes,2,Yes,4+
10/07/2023,41-50,Female,Married,7,Employed,50001+,Yes,NHIF ,2,Yes,Yes,1,Yes,1
10/07/2023,31-40,Male,Married,3,Employed,20001-30000,Yes,NHIF ,1,Yes,No,,Yes,2
10/07/2023,41-50,Male,Married,5,Self-employed,30001-40000,Yes,NHIF ,2,No,Yes,1,No,
10/07/2023,31-40,Female,Married,1,Self-employed,20001-30000,Yes,NHIF ,1,No,No,,No,
10/07/2023,18-30,Male,Single,1,Unemployed,10001-20000,No,,3,No,No,,No,
10/07/2023,31-40,Male,Married,2,Employed,20001-30000,Yes,NHIF ,5,No,Yes,1,No,
10/07/2023,31-40,Female,Married,3,Self-employed,40001-50000,Yes,NHIF ,4,Yes,No,,Yes,4+
10/07/2023,41-50,Male,Married,3,Employed,30001-40000,Yes,NHIF ,2,Yes,Yes,1,Yes,2
10/07/2023,51-60,Male,Married,5,Employed,50001+,Yes,Jubilee insurance ,1,No,Yes,1,Yes,1
10/07/2023,41-50,Male,Married,2,Employed,10001-20000,No,,2,No,No,,No,
10/07/2023,41-50,Female,Married,2,Unemployed,0-9999,No,,2,No,No,,No,
10/07/2023,41-50,Male,Single,,Employed,20001-30000,No,,8,No,No,,No,
10/07/2023,41-50,Male,Single,0,Unemployed,0-9999,No,,,No,No,,No,
10/07/2023,31-40,Female,Married,2,Employed,30001-40000,Yes,Nhif ,17,No,No,,No,
10/07/2023,41-50,Female,Married,3,Employed,40001-50000,Yes,Nhif ,3,Yes,No,,No,
10/07/2023,41-50,Male,Married,4,Employed,40001-50000,Yes,Nhif,14,Yes,No,,No,
10/07/2023,41-50,Male,Married,1,Employed,50001+,Yes,Nhif,24,Yes,No,,No,
10/07/2023,51-60,Male,Single,0,Employed,40001-50000,No,,3,No,No,,No,
10/07/2023,51-60,Male,Married,5,Employed,50001+,Yes,NHIF EQUITY ,4,Yes,No,,No,
10/07/2023,41-50,Male,Married,2,Employed,10001-20000,No,,3,No,No,,No,
10/07/2023,31-40,Male,Single,0,Employed,30001-40000,No,,5,No,No,,No,
10/07/2023,41-50,Female,Divorced,1,Employed,10001-20000,No,,3,No,No,,No,
10/07/2023,31-40,Male,Married,2,Employed,30001-40000,Yes,Nhif ,48,Yes,No,,No,
10/07/2023,41-50,Male,Married,3,Employed,30001-40000,Yes,Nhif ,2,Yes,No,,No,
10/07/2023,41-50,Male,Married,2,Unemployed,0-9999,No,,,,No,,No,
10/07/2023,51-60,Female,Married,4,Employed,50001+,Yes,AON NHIF ,2,Yes,No,,No,
10/07/2023,51-60,Male,Married,5,Employed,50001+,No,,3,No,No,,No,
10/07/2023,41-50,Male,Married,2,Employed,40001-50000,No,,,No,No,,No,
10/07/2023,41-50,Male,Married,4,Unemployed,0-9999,No,,3,No,No,,No,
10/07/2023,41-50,Female,Single,0,Employed,40001-50000,Yes,Nhif,2,Yes,No,,No,
10/07/2023,41-50,Female,Married,2,Unemployed,0-9999,No,,3,No,No,,No,
10/07/2023,41-50,Female,Single,4,Unemployed,0-9999,No,,2,No,No,,No,
10/07/2023,41-50,Female,Married,4,Employed,20001-30000,No,,3,No,No,,No,
10/07/2023,51-60,Male,Married,4,Self-employed,40001-50000,Yes,Nhif ,,No,No,,No,
10/07/2023,51-60,Female,Single,1,Employed,20001-30000,No,,3,No,No,,No,
10/07/2023,41-50,Male,Married,2,Self-employed,20001-30000,Yes,Nhif ,3,Yes,Yes,2,No,
10/07/2023,41-50,Male,Married,1,Employed,50001+,Yes,Nhif ,14,Yes,No,,Yes,2
10/07/2023,51-60,Male,Married,3,Employed,10001-20000,Yes,Nhif ,2,Yes,No,,No,
10/07/2023,41-50,Male,Married,4,Self-employed,50001+,No,,2,No,Yes,2,Yes,2
10/07/2023,31-40,Female,Married,4,Self-employed,20001-30000,Yes,BRITAM INSURANCE,8,Yes,Yes,3,Yes,2
10/07/2023,51-60,Female,Divorced,6,Self-employed,10001-20000,Yes,"CIC INSURANCE,NHIF",1,Yes,Yes,1,Yes,1
10/07/2023,18-30,Female,Married,3,Employed,10001-20000,Yes,SANLAM KENYA,4,Yes,Yes,2,No,
10/07/2023,41-50,Male,Married,4,Self-employed,20001-30000,Yes,APA INSURANCE,5,No,Yes,2,No,
10/07/2023,18-30,Male,Single,,Unemployed,0-9999,No,,4,No,No,,No,
10/07/2023,41-50,Male,Single,,Self-employed,20001-30000,Yes,NHIF,9,No,Yes,3,Yes,2
10/07/2023,31-40,Male,Married,1,Self-employed,20001-30000,Yes,"BRITAM INSURANCE,NHIF",11,No,No,,No,
10/07/2023,18-30,Male,Married,2,Unemployed,0-9999,Yes,NHIF,3,Yes,Yes,3,Yes,1
10/07/2023,18-30,Female,Single,,Self-employed,0-9999,Yes,CIC INSURANCE,4,No,No,,Yes,3
10/07/2023,31-40,Male,Married,2,Self-employed,50001+,Yes,JUBILEE INSURANCE,2,Yes,Yes,1,No,
10/07/2023,18-30,Male,Single,0,Unemployed,0-9999,No,,5,No,No,,No,
10/07/2023,18-30,Female,Single,2,Unemployed,0-9999,No,,4,No,No,,No,
10/07/2023,41-50,Female,Married,5,Unemployed,10001-20000,No,,3,No,No,,No,
10/07/2023,41-50,Female,Married,2,Unemployed,10001-20000,No,,1,No,No,,Yes,4+
10/07/2023,18-30,Male,Married,1,Unemployed,0-9999,No,,3,No,Yes,4+,No,
10/07/2023,31-40,Male,Married,3,Self-employed,20001-30000,No,,5,No,No,,No,
10/07/2023,18-30,Male,Single,0,Unemployed,0-9999,No,,2,No,Yes,4+,No,
10/07/2023,31-40,Female,Married,2,Unemployed,0-9999,No,,3,No,No,,No,
10/07/2023,18-30,Female,Single,0,Unemployed,0-9999,No,,5,No,No,,No,
10/07/2023,18-30,Female,Married,2,Self-employed,10001-20000,No,,3,No,No,,No,
10/07/2023,60+,Female,Married,3,Self-employed,50001+,Yes,NHIF,8,Yes,Yes,3,Yes,4+
10/07/2023,31-40,Male,Married,2,Employed,20001-30000,Yes,NHIF,5,No,Yes,3,No,
10/07/2023,18-30,Female,Single,0,Unemployed,,Yes,NHIF,9,No,No,,No,
10/07/2023,51-60,Female,Married,2,Employed,40001-50000,Yes,NHIF,4,No,Yes,2,Yes,4+
10/07/2023,18-30,Female,Married,6,Unemployed,10001-20000,No,,1,No,No,,No,
10/07/2023,41-50,Female,Married,3,Employed,50001+,Yes,Britam ,1,Yes,No,,Yes,2
10/07/2023,18-30,Male,Single,0,Employed,10001-20000,Yes,NHIF ,2,No,No,,No,
10/07/2023,18-30,Male,Single,0,Unemployed,10001-20000,No,,25,No,No,,No,
10/07/2023,18-30,Male,Single,0,Unemployed,10001-20000,Yes,NHIF ,1,No,No,,No,
10/07/2023,31-40,Female,Married,2,Employed,20001-30000,Yes,NHIF ,6,Yes,No,,No,
10/07/2023,18-30,Female,Single,1,Unemployed,20001-30000,Yes,NHIF ,2,No,No,,No,
10/07/2023,18-30,Female,Single,0,Unemployed,20001-30000,No,,13,No,No,,No,
10/07/2023,18-30,Female,Married,1,Self-employed,0-9999,Yes,NHIF ,3,Yes,No,,No,
10/07/2023,41-50,Male,Married,3,Employed,20001-30000,Yes,NHIF ,4,Yes,No,,No,
10/07/2023,31-40,Male,Single,1,Employed,10001-20000,Yes,NHIF ,9,No,No,,No,
10/07/2023,31-40,Male,Divorced,2,Employed,10001-20000,Yes,NHIF ,16,Yes,No,,No,
10/07/2023,18-30,Male,Single,,Employed,0-9999,Yes,NHIF ,,Yes,No,,No,
10/07/2023,31-40,Male,Married,1,Self-employed,40001-50000,Yes,MADISON,2,Yes,Yes,4+,Yes,3
10/07/2023,41-50,Female,Married,1,Employed,10001-20000,Yes,NHIF ,2,Yes,Yes,3,Yes,4+
10/07/2023,31-40,Female,Married,1,Employed,10001-20000,Yes,NHIF ,,Yes,Yes,4+,Yes,4+
10/07/2023,31-40,Female,Married,1,Unemployed,,No,,,No,No,,No,
10/07/2023,31-40,Female,Married,0,Self-employed,10001-20000,Yes,JUBILEE ,5,Yes,No,,No,
10/07/2023,41-50,Male,Single,,Employed,10001-20000,Yes,NHIF ,1,Yes,No,,No,
10/07/2023,31-40,Female,Single,,Employed,10001-20000,No,,,No,No,,No,
10/07/2023,41-50,Female,Married,2,Employed,10001-20000,Yes,NHIF ,3,Yes,No,,No,
10/07/2023,41-50,Male,Married,1,Employed,10001-20000,Yes,NHIF ,3,Yes,No,,No,
11/07/2023,41-50,Female,Single,3,Employed,20001-30000,Yes,NHIF,3,Yes,No,,Yes,3
11/07/2023,31-40,Male,Married,4,Employed,40001-50000,Yes,NHIF ,4,Yes,No,,Yes,2
11/07/2023,18-30,Male,Single,,Unemployed,0-9999,Yes,NHIF ,1,No,No,,No,
11/07/2023,31-40,Female,Married,3,Employed,30001-40000,Yes,NHIF ,12,Yes,No,,Yes,1
11/07/2023,18-30,Female,Single,1,Self-employed,10001-20000,Yes,NHIF ,3,No,No,,Yes,2
11/07/2023,31-40,Male,Married,2,Self-employed,10001-20000,Yes,JUBILEE INSURANCE,6,No,Yes,3,No,
11/07/2023,18-30,Male,Single,,Unemployed,0-9999,Yes,NHIF,9,No,No,,No,
11/07/2023,31-40,Male,Married,3,Self-employed,20001-30000,Yes,BRITAM INSURANCE,2,Yes,Yes,3,No,
11/07/2023,18-30,Male,Married,1,Self-employed,10001-20000,Yes,NHIF,3,Yes,No,,Yes,4+
11/07/2023,31-40,Male,Divorced,3,Unemployed,0-9999,Yes,BRITAM INSURANCE,5,No,Yes,4+,Yes,1
11/07/2023,51-60,Male,Married,5,Self-employed,20001-30000,Yes,NHIF,2,Yes,Yes,3,Yes,2
11/07/2023,18-30,Female,Married,2,Unemployed,0-9999,No,,9,No,No,,Yes,1
11/07/2023,31-40,Female,Married,4,Self-employed,10001-20000,Yes,NHIF,5,Yes,Yes,1,Yes,1
